failed_path,dist_to_conventional_centroid,dist_to_unconventional_centroid,delta_conv_minus_unconv,centroid_closer_to,nearest_group,iteration
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.32872,24.344578,-1.0158577,human_conventional,human_conventional,110
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.32872,24.344578,-1.0158577,human_conventional,human_conventional,110
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.77913,24.985321,-1.2061901,human_conventional,human_conventional,110
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.77913,24.985321,-1.2061901,human_conventional,human_conventional,110
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.420109,25.551144,-0.13103485,human_conventional,human_conventional,110
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.21863,22.837467,-0.61883736,human_conventional,human_unconventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.395367,23.189844,-0.79447746,human_conventional,human_unconventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.528706,31.74342,0.78528595,human_unconventional,human_unconventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.137524,23.52891,-0.39138603,human_conventional,human_conventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.593311,24.482323,0.11098862,human_unconventional,human_unconventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.21863,22.837467,-0.61883736,human_conventional,human_unconventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.917507,24.955816,-1.0383091,human_conventional,human_conventional,111
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.520817,33.148933,0.3718834,human_unconventional,human_unconventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.831846,23.723663,-0.8918171,human_conventional,human_conventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.831846,23.723663,-0.8918171,human_conventional,human_conventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.831846,23.723663,-0.8918171,human_conventional,human_conventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.831846,23.723663,-0.8918171,human_conventional,human_conventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.831846,23.723663,-0.8918171,human_conventional,human_conventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.831846,23.723663,-0.8918171,human_conventional,human_conventional,112
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,27.302195,25.509935,1.7922592,human_unconventional,human_unconventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.41526,22.615938,0.7993221,human_unconventional,human_conventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.35937,23.426481,0.93288803,human_unconventional,human_conventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.211962,23.396452,0.8155098,human_unconventional,human_unconventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,26.202097,24.420273,1.7818241,human_unconventional,human_unconventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.201628,25.67965,-0.47802162,human_conventional,human_conventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.201628,25.67965,-0.47802162,human_conventional,human_conventional,113
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.23236,25.760872,-0.52851105,human_conventional,human_unconventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.369982,26.51233,-1.1423473,human_conventional,human_conventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.414494,24.53007,-2.1155758,human_conventional,human_conventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.369982,26.51233,-1.1423473,human_conventional,human_conventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.342407,24.64841,-1.3060036,human_conventional,human_unconventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,23.84406,25.995129,-2.1510677,human_conventional,human_unconventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,20.986135,22.712101,-1.7259655,human_conventional,human_unconventional,114
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.169525,26.554935,-1.3854103,human_conventional,human_unconventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.235891,23.896687,-0.6607952,human_conventional,human_unconventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.043316,24.06749,-0.024173737,human_conventional,human_conventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.043316,24.06749,-0.024173737,human_conventional,human_conventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.169525,26.554935,-1.3854103,human_conventional,human_unconventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.043316,24.06749,-0.024173737,human_conventional,human_conventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.95003,32.35545,0.5945816,human_unconventional,human_unconventional,115
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.16968,26.027481,0.14219856,human_unconventional,human_conventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.367132,25.318764,-0.95163155,human_conventional,human_unconventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.367132,25.318764,-0.95163155,human_conventional,human_unconventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.99968,24.474602,0.5250778,human_unconventional,human_unconventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.16968,26.027481,0.14219856,human_unconventional,human_conventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.367132,25.318764,-0.95163155,human_conventional,human_unconventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.461231,25.020275,-2.559044,human_conventional,human_conventional,116
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.574642,24.398676,0.17596626,human_unconventional,human_unconventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.237158,23.46047,-1.2233124,human_conventional,human_unconventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.455158,22.442589,0.0125694275,human_unconventional,human_unconventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.689745,24.140709,-0.45096397,human_conventional,human_conventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.574642,24.398676,0.17596626,human_unconventional,human_unconventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.689745,24.140709,-0.45096397,human_conventional,human_conventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.455158,22.442589,0.0125694275,human_unconventional,human_unconventional,117
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.604229,25.497885,0.10634422,human_unconventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.944094,24.063354,-1.1192608,human_conventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.944094,24.063354,-1.1192608,human_conventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.604229,25.497885,0.10634422,human_unconventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.075275,24.592966,0.48230934,human_unconventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.053164,22.683723,-0.6305599,human_conventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.42562,32.734764,-0.30914307,human_conventional,human_conventional,118
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.355017,23.706745,-0.35172844,human_conventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.791658,24.675243,0.116415024,human_unconventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.860224,24.57124,0.2889843,human_unconventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.355017,23.706745,-0.35172844,human_conventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.929567,32.213562,-0.28399467,human_conventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.860224,24.57124,0.2889843,human_unconventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.791658,24.675243,0.116415024,human_unconventional,human_conventional,119
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,23.476171,22.877949,0.59822273,human_unconventional,human_unconventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.920803,24.538134,-0.61733055,human_conventional,human_conventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.51097,24.218124,1.2928448,human_unconventional,human_unconventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.453453,25.488699,-1.0352459,human_conventional,human_conventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.519203,26.140705,-0.6215019,human_conventional,human_conventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.920803,24.538134,-0.61733055,human_conventional,human_conventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.774643,26.555048,-1.780405,human_conventional,human_unconventional,120
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.270464,23.869648,-0.59918404,human_conventional,human_unconventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.929873,25.86431,0.0655632,human_unconventional,human_unconventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.270464,23.869648,-0.59918404,human_conventional,human_unconventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.052933,31.621403,1.43153,human_unconventional,human_unconventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.264774,24.393154,-0.12837982,human_conventional,human_unconventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.029572,26.5256,-0.4960289,human_conventional,human_conventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.36707,25.229212,-1.8621426,human_conventional,human_unconventional,121
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.081194,25.757423,-0.6762295,human_conventional,human_unconventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.053387,24.5545,0.4988861,human_unconventional,human_unconventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.870056,24.473953,0.3961029,human_unconventional,human_unconventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.673584,23.493326,-0.8197422,human_conventional,human_conventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.22264,31.965166,1.2574749,human_unconventional,human_unconventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.861383,23.667149,0.19423485,human_unconventional,human_conventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.081194,25.757423,-0.6762295,human_conventional,human_unconventional,122
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.766216,24.21415,-2.4479332,human_conventional,human_conventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.406424,24.902294,-1.4958706,human_conventional,human_conventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.72611,25.404621,-1.6785107,human_conventional,human_unconventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.281433,33.812263,-1.5308304,human_conventional,human_unconventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.069471,27.424463,-2.354992,human_conventional,human_conventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.031748,24.531183,-1.4994354,human_conventional,human_conventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.031748,24.531183,-1.4994354,human_conventional,human_conventional,123
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.011671,23.357582,0.654089,human_unconventional,human_unconventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.821272,25.40634,-0.58506775,human_conventional,human_unconventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.509924,24.515663,-1.0057392,human_conventional,human_conventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.509924,24.515663,-1.0057392,human_conventional,human_conventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.679855,30.587074,2.092781,human_unconventional,human_unconventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.679855,30.587074,2.092781,human_unconventional,human_unconventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.868628,23.947857,-1.0792294,human_conventional,human_conventional,124
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.564817,26.543333,-0.9785156,human_conventional,human_conventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.40839,26.733238,-1.3248482,human_conventional,human_unconventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.812407,25.63404,-1.8216343,human_conventional,human_conventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.606182,24.91277,-2.3065872,human_conventional,human_conventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.564817,26.543333,-0.9785156,human_conventional,human_conventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.225225,25.795696,-1.5704708,human_conventional,human_unconventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.225225,25.795696,-1.5704708,human_conventional,human_unconventional,125
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.330324,26.130705,-0.8003807,human_conventional,human_conventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.330324,26.130705,-0.8003807,human_conventional,human_conventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.264585,25.029552,-1.764967,human_conventional,human_unconventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.520773,25.676455,-0.15568161,human_conventional,human_conventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.520773,25.676455,-0.15568161,human_conventional,human_conventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.798107,23.843744,-1.0456371,human_conventional,human_conventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.520773,25.676455,-0.15568161,human_conventional,human_conventional,126
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.853594,24.665674,-0.8120804,human_conventional,human_unconventional,127
